economy;time;TM.UVI.MRCH.XD.WD;TX.UVI.MRCH.XD.WD
ABW;YR1996;;
ABW;YR1997;;
ABW;YR1998;;
ABW;YR1999;;
ABW;YR2000;55.2;31.8
ABW;YR2001;54.4;29.1
ABW;YR2002;53.9;27.7
ABW;YR2003;59.6;32.7
ABW;YR2004;72.6;41.6
ABW;YR2005;95.4;60.5
ABW;YR2006;108.7;71.5
ABW;YR2007;117.9;77.4
ABW;YR2008;140.8;99.2
ABW;YR2009;114.1;62.0
ABW;YR2010;121.4;75.1
ABW;YR2011;140.4;92.5
ABW;YR2012;141.3;95.0
ABW;YR2013;140.6;80.6
ABW;YR2014;137.4;150.9
ABW;YR2015;100.0;100.0
ABW;YR2016;90.5;59.1
ABW;YR2017;99.3;67.6
ABW;YR2018;108.3;71.8
ABW;YR2019;106.4;109.4
ABW;YR2020;104.1;97.2
ABW;YR2021;115.4;158.4
ABW;YR2022;134.7;98.1
ABW;YR2023;122.7;97.4
ABW;YR2024;131.5;124.8
AFE;YR1996;;
AFE;YR1997;;
AFE;YR1998;;
AFE;YR1999;;
AFE;YR2000;;
AFE;YR2001;;
AFE;YR2002;;
AFE;YR2003;;
AFE;YR2004;;
AFE;YR2005;;
AFE;YR2006;;
AFE;YR2007;;
AFE;YR2008;;
AFE;YR2009;;
AFE;YR2010;;
AFE;YR2011;;
AFE;YR2012;;
AFE;YR2013;;
AFE;YR2014;;
AFE;YR2015;;
AFE;YR2016;;
AFE;YR2017;;
AFE;YR2018;;
AFE;YR2019;;
AFE;YR2020;;
AFE;YR2021;;
AFE;YR2022;;
AFE;YR2023;;
AFE;YR2024;;
AFG;YR1996;;
AFG;YR1997;;
AFG;YR1998;;
AFG;YR1999;;
AFG;YR2000;71.5;56.0
AFG;YR2001;68.7;63.5
AFG;YR2002;67.5;61.6
AFG;YR2003;71.5;61.5
AFG;YR2004;77.1;73.7
AFG;YR2005;82.7;80.5
AFG;YR2006;87.3;89.2
AFG;YR2007;92.9;102.5
AFG;YR2008;105.8;112.7
AFG;YR2009;93.6;100.8
AFG;YR2010;100.0;115.3
AFG;YR2011;114.9;133.8
AFG;YR2012;115.1;126.7
AFG;YR2013;114.2;119.8
AFG;YR2014;112.9;116.6
AFG;YR2015;100.0;100.0
AFG;YR2016;100.7;105.9
AFG;YR2017;105.9;109.3
AFG;YR2018;110.1;113.2
AFG;YR2019;105.4;102.8
AFG;YR2020;103.3;114.8
AFG;YR2021;126.5;127.2
AFG;YR2022;152.5;146.4
AFG;YR2023;145.1;143.0
AFG;YR2024;142.1;152.9
AFW;YR1996;;
AFW;YR1997;;
AFW;YR1998;;
AFW;YR1999;;
AFW;YR2000;;
AFW;YR2001;;
AFW;YR2002;;
AFW;YR2003;;
AFW;YR2004;;
AFW;YR2005;;
AFW;YR2006;;
AFW;YR2007;;
AFW;YR2008;;
AFW;YR2009;;
AFW;YR2010;;
AFW;YR2011;;
AFW;YR2012;;
AFW;YR2013;;
AFW;YR2014;;
AFW;YR2015;;
AFW;YR2016;;
AFW;YR2017;;
AFW;YR2018;;
AFW;YR2019;;
AFW;YR2020;;
AFW;YR2021;;
AFW;YR2022;;
AFW;YR2023;;
AFW;YR2024;;
AGO;YR1996;80.6;50.9
AGO;YR1997;78.3;39.0
AGO;YR1998;75.2;24.3
AGO;YR1999;81.4;35.6
AGO;YR2000;77.5;56.6
AGO;YR2001;74.4;49.7
AGO;YR2002;74.8;50.4
AGO;YR2003;78.4;58.1
AGO;YR2004;82.8;73.5
AGO;YR2005;84.3;102.3
AGO;YR2006;87.7;119.7
AGO;YR2007;93.1;132.5
AGO;YR2008;100.9;170.2
AGO;YR2009;95.2;111.5
AGO;YR2010;99.6;140.8
AGO;YR2011;110.6;185.6
AGO;YR2012;109.9;188.5
AGO;YR2013;108.4;184.5
AGO;YR2014;108.3;172.1
AGO;YR2015;100.0;100.0
AGO;YR2016;99.1;86.4
AGO;YR2017;102.8;103.3
AGO;YR2018;106.3;126.3
AGO;YR2019;104.9;113.4
AGO;YR2020;103.6;78.9
AGO;YR2021;116.3;136.1
AGO;YR2022;131.7;197.6
AGO;YR2023;127.0;157.1
AGO;YR2024;124.8;148.3
ALB;YR1996;;
ALB;YR1997;;
ALB;YR1998;;
ALB;YR1999;;
ALB;YR2000;68.6;80.5
ALB;YR2001;68.6;79.6
ALB;YR2002;68.2;79.1
ALB;YR2003;73.0;80.8
ALB;YR2004;79.0;85.8
ALB;YR2005;83.9;90.1
ALB;YR2006;88.2;97.9
ALB;YR2007;94.8;104.1
ALB;YR2008;108.7;108.5
ALB;YR2009;96.7;100.0
ALB;YR2010;102.5;106.6
ALB;YR2011;116.1;120.1
ALB;YR2012;112.9;119.5
ALB;YR2013;111.6;117.5
ALB;YR2014;106.8;115.8
ALB;YR2015;100.0;100.0
ALB;YR2016;97.5;96.6
ALB;YR2017;99.1;102.5
ALB;YR2018;105.7;106.7
ALB;YR2019;102.9;104.0
ALB;YR2020;101.0;101.7
ALB;YR2021;117.0;117.0
ALB;YR2022;113.6;131.3
ALB;YR2023;160.2;122.0
ALB;YR2024;156.9;120.7
AND;YR1996;;
AND;YR1997;;
AND;YR1998;;
AND;YR1999;;
AND;YR2000;84.2;94.9
AND;YR2001;83.0;93.3
AND;YR2002;81.4;92.4
AND;YR2003;84.3;94.1
AND;YR2004;88.9;95.4
AND;YR2005;93.1;103.4
AND;YR2006;96.1;116.9
AND;YR2007;99.6;107.6
AND;YR2008;106.3;110.7
AND;YR2009;99.0;106.2
AND;YR2010;102.8;110.7
AND;YR2011;110.1;117.1
AND;YR2012;112.0;117.1
AND;YR2013;110.2;115.8
AND;YR2014;110.2;114.3
AND;YR2015;100.0;100.0
AND;YR2016;98.6;102.6
AND;YR2017;101.5;103.8
AND;YR2018;105.2;103.5
AND;YR2019;105.2;102.4
AND;YR2020;103.9;105.1
AND;YR2021;114.8;109.5
AND;YR2022;126.8;116.5
AND;YR2023;123.7;117.1
AND;YR2024;123.5;118.8
ARB;YR1996;;
ARB;YR1997;;
ARB;YR1998;;
ARB;YR1999;;
ARB;YR2000;;
ARB;YR2001;;
ARB;YR2002;;
ARB;YR2003;;
ARB;YR2004;;
ARB;YR2005;;
ARB;YR2006;;
ARB;YR2007;;
ARB;YR2008;;
ARB;YR2009;;
ARB;YR2010;;
ARB;YR2011;;
ARB;YR2012;;
ARB;YR2013;;
ARB;YR2014;;
ARB;YR2015;;
ARB;YR2016;;
ARB;YR2017;;
ARB;YR2018;;
ARB;YR2019;;
ARB;YR2020;;
ARB;YR2021;;
ARB;YR2022;;
ARB;YR2023;;
ARB;YR2024;;
ARE;YR1996;;
ARE;YR1997;;
ARE;YR1998;;
ARE;YR1999;;
ARE;YR2000;72.2;54.9
ARE;YR2001;71.0;50.8
ARE;YR2002;70.5;49.6
ARE;YR2003;73.1;56.5
ARE;YR2004;78.1;67.4
ARE;YR2005;81.4;85.3
ARE;YR2006;84.8;95.2
ARE;YR2007;89.3;103.4
ARE;YR2008;96.8;126.0
ARE;YR2009;91.4;95.1
ARE;YR2010;97.1;111.1
ARE;YR2011;110.5;137.9
ARE;YR2012;111.5;139.2
ARE;YR2013;107.9;134.5
ARE;YR2014;107.2;131.1
ARE;YR2015;100.0;100.0
ARE;YR2016;100.7;95.4
ARE;YR2017;102.7;103.0
ARE;YR2018;105.2;112.0
ARE;YR2019;104.2;106.0
ARE;YR2020;105.9;95.9
ARE;YR2021;115.4;124.5
ARE;YR2022;125.3;153.7
ARE;YR2023;125.0;138.6
ARE;YR2024;128.5;138.2
ARG;YR1996;93.3;66.0
ARG;YR1997;87.7;62.0
ARG;YR1998;83.6;56.3
ARG;YR1999;80.5;51.8
ARG;YR2000;80.5;56.8
ARG;YR2001;77.8;54.1
ARG;YR2002;73.9;52.1
ARG;YR2003;75.6;58.0
ARG;YR2004;81.5;66.7
ARG;YR2005;88.0;69.9
ARG;YR2006;91.6;75.7
ARG;YR2007;96.4;90.0
ARG;YR2008;108.9;106.9
ARG;YR2009;101.7;91.4
ARG;YR2010;106.6;98.2
ARG;YR2011;115.1;116.9
ARG;YR2012;113.1;117.7
ARG;YR2013;112.8;117.1
ARG;YR2014;111.6;111.9
ARG;YR2015;100.0;100.0
ARG;YR2016;97.4;98.9
ARG;YR2017;100.9;99.5
ARG;YR2018;105.2;102.5
ARG;YR2019;101.8;101.1
ARG;YR2020;100.2;103.5
ARG;YR2021;119.0;125.3
ARG;YR2022;136.8;142.9
ARG;YR2023;127.5;133.4
ARG;YR2024;123.8;126.9
ARM;YR1996;;
ARM;YR1997;;
ARM;YR1998;;
ARM;YR1999;;
ARM;YR2000;71.5;62.7
ARM;YR2001;70.3;61.1
ARM;YR2002;68.0;60.5
ARM;YR2003;73.1;63.8
ARM;YR2004;79.4;73.3
ARM;YR2005;88.2;77.2
ARM;YR2006;89.9;82.1
ARM;YR2007;96.7;88.7
ARM;YR2008;107.8;95.8
ARM;YR2009;98.0;90.0
ARM;YR2010;103.4;110.0
ARM;YR2011;116.4;126.6
ARM;YR2012;114.5;119.3
ARM;YR2013;113.8;112.7
ARM;YR2014;113.9;113.1
ARM;YR2015;100.0;100.0
ARM;YR2016;96.5;97.3
ARM;YR2017;100.7;107.0
ARM;YR2018;105.7;112.9
ARM;YR2019;102.0;108.4
ARM;YR2020;99.0;111.1
ARM;YR2021;124.5;139.8
ARM;YR2022;147.9;145.6
ARM;YR2023;142.0;146.0
ARM;YR2024;141.5;153.9
ASM;YR1996;;
ASM;YR1997;;
ASM;YR1998;;
ASM;YR1999;;
ASM;YR2000;102.5;797.6
ASM;YR2001;96.1;762.6
ASM;YR2002;93.6;738.8
ASM;YR2003;100.6;874.1
ASM;YR2004;105.0;973.3
ASM;YR2005;110.8;955.4
ASM;YR2006;115.3;1065.6
ASM;YR2007;128.8;313.5
ASM;YR2008;137.7;276.5
ASM;YR2009;120.9;119.2
ASM;YR2010;122.2;170.7
ASM;YR2011;135.4;193.7
ASM;YR2012;136.9;193.2
ASM;YR2013;136.3;107.1
ASM;YR2014;134.5;104.7
ASM;YR2015;100.0;100.0
ASM;YR2016;95.9;104.3
ASM;YR2017;107.0;114.9
ASM;YR2018;97.0;126.9
ASM;YR2019;93.9;175.7
ASM;YR2020;80.7;162.3
ASM;YR2021;94.1;180.2
ASM;YR2022;118.0;218.3
ASM;YR2023;106.6;222.3
ASM;YR2024;103.6;174.9
ATG;YR1996;;
ATG;YR1997;;
ATG;YR1998;;
ATG;YR1999;;
ATG;YR2000;78.5;121.7
ATG;YR2001;76.8;109.0
ATG;YR2002;75.6;108.8
ATG;YR2003;79.1;108.4
ATG;YR2004;84.6;110.9
ATG;YR2005;92.4;110.2
ATG;YR2006;97.5;115.8
ATG;YR2007;102.5;121.8
ATG;YR2008;109.4;132.0
ATG;YR2009;101.1;120.2
ATG;YR2010;104.9;128.4
ATG;YR2011;113.7;137.8
ATG;YR2012;113.5;134.4
ATG;YR2013;112.5;131.4
ATG;YR2014;112.8;115.2
ATG;YR2015;100.0;100.0
ATG;YR2016;91.2;88.3
ATG;YR2017;95.6;92.4
ATG;YR2018;102.7;81.3
ATG;YR2019;100.1;83.0
ATG;YR2020;93.8;82.9
ATG;YR2021;108.9;95.7
ATG;YR2022;134.5;108.1
ATG;YR2023;123.7;103.2
ATG;YR2024;119.9;100.5
AUS;YR1996;;
AUS;YR1997;;
AUS;YR1998;;
AUS;YR1999;;
AUS;YR2000;77.5;52.3
AUS;YR2001;73.2;51.3
AUS;YR2002;73.3;52.3
AUS;YR2003;80.5;57.5
AUS;YR2004;86.2;67.5
AUS;YR2005;90.5;80.0
AUS;YR2006;92.9;91.1
AUS;YR2007;99.1;101.9
AUS;YR2008;108.4;127.6
AUS;YR2009;100.7;110.7
AUS;YR2010;112.2;135.3
AUS;YR2011;126.8;171.3
AUS;YR2012;129.2;158.5
AUS;YR2013;123.2;147.0
AUS;YR2014;118.8;132.2
AUS;YR2015;100.0;100.0
AUS;YR2016;95.7;95.6
AUS;YR2017;99.0;115.2
AUS;YR2018;102.8;121.9
AUS;YR2019;98.2;127.8
AUS;YR2020;93.7;122.9
AUS;YR2021;105.0;172.0
AUS;YR2022;115.2;208.4
AUS;YR2023;109.9;189.2
AUS;YR2024;108.5;174.1
AUT;YR1996;;
AUT;YR1997;;
AUT;YR1998;;
AUT;YR1999;;
AUT;YR2000;60.1;64.0
AUT;YR2001;59.7;62.8
AUT;YR2002;62.4;65.8
AUT;YR2003;74.5;77.7
AUT;YR2004;83.8;86.4
AUT;YR2005;88.3;89.3
AUT;YR2006;92.9;93.5
AUT;YR2007;97.5;98.1
AUT;YR2008;106.9;105.0
AUT;YR2009;98.3;99.0
AUT;YR2010;104.0;102.7
AUT;YR2011;113.7;110.1
AUT;YR2012;111.3;108.1
AUT;YR2013;110.3;106.7
AUT;YR2014;109.3;106.5
AUT;YR2015;100.0;100.0
AUT;YR2016;98.8;99.6
AUT;YR2017;102.8;103.3
AUT;YR2018;107.7;107.7
AUT;YR2019;104.9;106.2
AUT;YR2020;103.5;106.4
AUT;YR2021;117.6;117.9
AUT;YR2022;130.9;126.6
AUT;YR2023;124.4;125.2
AUT;YR2024;124.3;125.1
AZE;YR1996;;
AZE;YR1997;;
AZE;YR1998;;
AZE;YR1999;;
AZE;YR2000;69.9;60.3
AZE;YR2001;70.5;53.4
AZE;YR2002;68.6;53.4
AZE;YR2003;74.8;61.4
AZE;YR2004;81.5;77.8
AZE;YR2005;89.0;104.2
AZE;YR2006;93.1;120.5
AZE;YR2007;99.1;132.6
AZE;YR2008;107.3;169.7
AZE;YR2009;101.8;111.2
AZE;YR2010;105.0;140.0
AZE;YR2011;114.3;183.7
AZE;YR2012;113.9;185.8
AZE;YR2013;111.5;182.1
AZE;YR2014;109.8;169.2
AZE;YR2015;100.0;100.0
AZE;YR2016;99.3;86.6
AZE;YR2017;102.6;103.8
AZE;YR2018;106.5;126.4
AZE;YR2019;104.7;113.5
AZE;YR2020;108.3;81.6
AZE;YR2021;120.2;143.6
AZE;YR2022;129.9;224.6
AZE;YR2023;127.4;147.9
AZE;YR2024;125.5;136.0
BDI;YR1996;160.1;131.6
BDI;YR1997;170.0;128.7
BDI;YR1998;119.9;100.4
BDI;YR1999;79.7;63.9
BDI;YR2000;70.5;48.7
BDI;YR2001;68.8;39.4
BDI;YR2002;68.8;40.1
BDI;YR2003;74.0;44.1
BDI;YR2004;80.6;50.1
BDI;YR2005;86.4;65.7
BDI;YR2006;89.6;74.5
BDI;YR2007;96.2;80.9
BDI;YR2008;109.2;93.2
BDI;YR2009;102.1;92.5
BDI;YR2010;105.2;114.2
BDI;YR2011;115.7;149.0
BDI;YR2012;114.6;127.7
BDI;YR2013;112.7;110.2
BDI;YR2014;111.6;106.9
BDI;YR2015;100.0;100.0
BDI;YR2016;97.4;101.5
BDI;YR2017;101.2;105.0
BDI;YR2018;106.9;101.3
BDI;YR2019;104.5;100.8
BDI;YR2020;106.7;115.4
BDI;YR2021;124.3;130.3
BDI;YR2022;142.4;144.7
BDI;YR2023;136.7;142.0
BDI;YR2024;132.4;166.1
BEL;YR1996;;
BEL;YR1997;;
BEL;YR1998;;
BEL;YR1999;;
BEL;YR2000;60.3;59.7
BEL;YR2001;59.2;58.8
BEL;YR2002;61.4;61.3
BEL;YR2003;72.5;72.7
BEL;YR2004;82.0;81.3
BEL;YR2005;87.9;85.6
BEL;YR2006;91.9;88.5
BEL;YR2007;97.8;94.1
BEL;YR2008;107.4;102.8
BEL;YR2009;95.6;93.3
BEL;YR2010;101.6;98.4
BEL;YR2011;114.6;111.1
BEL;YR2012;113.4;109.3
BEL;YR2013;111.7;108.0
BEL;YR2014;112.6;109.5
BEL;YR2015;100.0;100.0
BEL;YR2016;98.2;99.2
BEL;YR2017;102.2;102.9
BEL;YR2018;108.1;107.9
BEL;YR2019;104.1;104.9
BEL;YR2020;101.1;103.0
BEL;YR2021;115.8;115.4
BEL;YR2022;134.1;131.0
BEL;YR2023;119.8;121.2
BEL;YR2024;118.1;119.9
BEN;YR1996;73.0;80.0
BEN;YR1997;67.5;77.9
BEN;YR1998;70.0;80.7
BEN;YR1999;68.2;79.3
BEN;YR2000;60.9;70.8
BEN;YR2001;59.3;61.6
BEN;YR2002;58.0;59.9
BEN;YR2003;63.0;70.9
BEN;YR2004;68.8;78.5
BEN;YR2005;73.8;83.2
BEN;YR2006;77.0;92.9
BEN;YR2007;82.3;102.9
BEN;YR2008;97.2;119.5
BEN;YR2009;86.4;96.3
BEN;YR2010;99.0;117.7
BEN;YR2011;120.9;146.4
BEN;YR2012;113.7;137.2
BEN;YR2013;112.0;128.5
BEN;YR2014;109.9;123.4
BEN;YR2015;100.0;100.0
BEN;YR2016;100.8;103.7
BEN;YR2017;104.2;109.6
BEN;YR2018;106.7;114.8
BEN;YR2019;101.2;103.2
BEN;YR2020;103.5;104.3
BEN;YR2021;120.1;130.1
BEN;YR2022;135.2;152.9
BEN;YR2023;134.3;137.2
BEN;YR2024;135.1;139.2
BFA;YR1996;76.9;90.2
BFA;YR1997;70.9;82.5
BFA;YR1998;65.5;78.0
BFA;YR1999;64.9;69.7
BFA;YR2000;66.9;64.0
BFA;YR2001;64.5;56.9
BFA;YR2002;63.7;55.5
BFA;YR2003;67.9;71.7
BFA;YR2004;74.5;72.4
BFA;YR2005;83.2;67.2
BFA;YR2006;87.8;71.2
BFA;YR2007;95.3;79.3
BFA;YR2008;114.7;91.9
BFA;YR2009;99.6;83.5
BFA;YR2010;106.0;111.5
BFA;YR2011;121.0;146.4
BFA;YR2012;119.9;139.6
BFA;YR2013;117.1;123.8
BFA;YR2014;115.5;112.8
BFA;YR2015;100.0;100.0
BFA;YR2016;95.9;106.4
BFA;YR2017;100.5;109.8
BFA;YR2018;106.7;112.9
BFA;YR2019;103.8;117.0
BFA;YR2020;100.7;139.2
BFA;YR2021;129.8;147.1
BFA;YR2022;157.6;153.1
BFA;YR2023;147.7;158.5
BFA;YR2024;141.8;186.3
BGD;YR1996;50.0;74.2
BGD;YR1997;51.2;78.2
BGD;YR1998;53.1;80.7
BGD;YR1999;56.1;81.5
BGD;YR2000;61.0;81.5
BGD;YR2001;58.1;80.4
BGD;YR2002;58.1;79.8
BGD;YR2003;64.4;79.9
BGD;YR2004;70.0;81.0
BGD;YR2005;75.1;81.8
BGD;YR2006;80.8;81.8
BGD;YR2007;88.8;82.7
BGD;YR2008;105.5;86.2
BGD;YR2009;93.2;85.1
BGD;YR2010;107.4;86.9
BGD;YR2011;128.4;98.7
BGD;YR2012;119.2;103.3
BGD;YR2013;116.3;101.0
BGD;YR2014;114.5;102.2
BGD;YR2015;100.0;100.0
BGD;YR2016;100.0;99.3
BGD;YR2017;104.3;98.6
BGD;YR2018;108.7;99.0
BGD;YR2019;102.2;99.1
BGD;YR2020;101.7;103.0
BGD;YR2021;123.3;103.2
BGD;YR2022;144.0;106.5
BGD;YR2023;130.4;105.6
BGD;YR2024;126.9;106.1
BGR;YR1996;;
BGR;YR1997;;
BGR;YR1998;;
BGR;YR1999;;
BGR;YR2000;58.0;54.5
BGR;YR2001;57.3;51.9
BGR;YR2002;59.0;53.9
BGR;YR2003;69.1;63.6
BGR;YR2004;81.3;75.3
BGR;YR2005;85.8;80.5
BGR;YR2006;93.2;94.1
BGR;YR2007;98.6;102.1
BGR;YR2008;110.6;112.8
BGR;YR2009;97.2;96.4
BGR;YR2010;106.6;106.9
BGR;YR2011;121.3;122.5
BGR;YR2012;117.6;120.3
BGR;YR2013;115.8;117.5
BGR;YR2014;114.2;114.5
BGR;YR2015;100.0;100.0
BGR;YR2016;97.0;96.2
BGR;YR2017;103.0;101.6
BGR;YR2018;108.7;106.8
BGR;YR2019;104.7;103.6
BGR;YR2020;101.3;102.4
BGR;YR2021;121.2;122.0
BGR;YR2022;136.0;136.1
BGR;YR2023;127.0;126.3
BGR;YR2024;126.5;124.1
BHR;YR1996;;
BHR;YR1997;;
BHR;YR1998;;
BHR;YR1999;;
BHR;YR2000;83.5;62.8
BHR;YR2001;82.5;59.4
BHR;YR2002;81.5;57.0
BHR;YR2003;86.2;62.7
BHR;YR2004;93.4;74.2
BHR;YR2005;98.4;93.9
BHR;YR2006;102.8;111.1
BHR;YR2007;110.4;119.4
BHR;YR2008;119.5;143.9
BHR;YR2009;114.7;110.6
BHR;YR2010;121.8;131.6
BHR;YR2011;132.7;155.8
BHR;YR2012;131.0;143.0
BHR;YR2013;130.1;141.2
BHR;YR2014;125.4;137.7
BHR;YR2015;100.0;100.0
BHR;YR2016;96.4;91.9
BHR;YR2017;102.7;103.9
BHR;YR2018;108.7;113.8
BHR;YR2019;106.8;108.9
BHR;YR2020;99.9;100.1
BHR;YR2021;99.9;135.7
BHR;YR2022;104.4;159.7
BHR;YR2023;110.7;141.4
BHR;YR2024;112.0;137.9
BHS;YR1996;;
BHS;YR1997;;
BHS;YR1998;;
BHS;YR1999;;
BHS;YR2000;67.5;61.5
BHS;YR2001;63.9;56.1
BHS;YR2002;63.5;53.9
BHS;YR2003;66.3;59.4
BHS;YR2004;73.0;65.0
BHS;YR2005;82.5;71.4
BHS;YR2006;88.9;75.5
BHS;YR2007;94.2;78.9
BHS;YR2008;105.6;90.2
BHS;YR2009;92.8;74.9
BHS;YR2010;102.1;87.6
BHS;YR2011;121.5;109.1
BHS;YR2012;123.2;110.2
BHS;YR2013;122.2;111.2
BHS;YR2014;120.5;111.6
BHS;YR2015;100.0;100.0
BHS;YR2016;96.0;97.2
BHS;YR2017;102.2;104.0
BHS;YR2018;110.8;112.6
BHS;YR2019;108.7;107.9
BHS;YR2020;101.1;101.0
BHS;YR2021;126.0;122.7
BHS;YR2022;155.3;149.7
BHS;YR2023;145.7;141.6
BHS;YR2024;141.1;136.2
BIH;YR1996;;
BIH;YR1997;;
BIH;YR1998;;
BIH;YR1999;;
BIH;YR2000;68.7;64.5
BIH;YR2001;67.6;63.3
BIH;YR2002;66.6;63.1
BIH;YR2003;71.5;68.3
BIH;YR2004;78.5;75.0
BIH;YR2005;85.2;81.4
BIH;YR2006;90.5;92.2
BIH;YR2007;98.0;97.8
BIH;YR2008;110.5;110.1
BIH;YR2009;98.0;98.1
BIH;YR2010;104.6;105.9
BIH;YR2011;118.7;118.3
BIH;YR2012;115.7;113.2
BIH;YR2013;115.0;110.2
BIH;YR2014;113.8;109.7
BIH;YR2015;100.0;100.0
BIH;YR2016;97.7;98.2
BIH;YR2017;102.0;103.2
BIH;YR2018;107.3;109.5
BIH;YR2019;103.9;105.9
BIH;YR2020;101.7;105.9
BIH;YR2021;119.4;125.8
BIH;YR2022;136.0;147.4
BIH;YR2023;128.9;137.3
BIH;YR2024;127.3;134.9
BLR;YR1996;;
BLR;YR1997;;
BLR;YR1998;;
BLR;YR1999;;
BLR;YR2000;61.0;56.2
BLR;YR2001;59.1;54.3
BLR;YR2002;57.9;53.3
BLR;YR2003;64.2;58.2
BLR;YR2004;73.7;66.8
BLR;YR2005;87.4;79.9
BLR;YR2006;95.6;87.0
BLR;YR2007;104.2;96.6
BLR;YR2008;121.9;122.0
BLR;YR2009;102.0;94.5
BLR;YR2010;112.8;103.5
BLR;YR2011;128.6;122.5
BLR;YR2012;125.8;123.8
BLR;YR2013;124.3;122.0
BLR;YR2014;121.3;121.9
BLR;YR2015;100.0;100.0
BLR;YR2016;95.3;91.2
BLR;YR2017;102.7;96.5
BLR;YR2018;111.7;103.7
BLR;YR2019;105.8;100.9
BLR;YR2020;98.7;96.5
BLR;YR2021;125.7;116.4
BLR;YR2022;143.7;137.8
BLR;YR2023;126.4;129.2
BLR;YR2024;123.3;128.4
BLZ;YR1996;;
BLZ;YR1997;;
BLZ;YR1998;;
BLZ;YR1999;;
BLZ;YR2000;59.4;74.9
BLZ;YR2001;57.8;76.1
BLZ;YR2002;57.4;70.2
BLZ;YR2003;61.9;68.3
BLZ;YR2004;68.8;75.1
BLZ;YR2005;77.1;83.0
BLZ;YR2006;83.0;91.2
BLZ;YR2007;91.2;95.2
BLZ;YR2008;107.6;113.1
BLZ;YR2009;94.7;100.2
BLZ;YR2010;98.2;92.5
BLZ;YR2011;114.3;122.1
BLZ;YR2012;113.3;119.4
BLZ;YR2013;114.1;117.1
BLZ;YR2014;112.8;117.2
BLZ;YR2015;100.0;100.0
BLZ;YR2016;96.9;107.3
BLZ;YR2017;100.3;105.7
BLZ;YR2018;106.6;103.8
BLZ;YR2019;104.5;95.1
BLZ;YR2020;100.4;102.1
BLZ;YR2021;115.7;101.5
BLZ;YR2022;134.9;111.3
BLZ;YR2023;130.9;125.7
BLZ;YR2024;128.8;120.5
BMU;YR1996;;
BMU;YR1997;;
BMU;YR1998;;
BMU;YR1999;;
BMU;YR2000;78.5;106.5
BMU;YR2001;74.8;99.9
BMU;YR2002;75.7;99.4
BMU;YR2003;82.7;100.4
BMU;YR2004;85.1;108.8
BMU;YR2005;85.0;104.5
BMU;YR2006;87.1;107.4
BMU;YR2007;90.6;111.9
BMU;YR2008;94.8;122.1
BMU;YR2009;93.5;118.0
BMU;YR2010;97.8;89.9
BMU;YR2011;103.8;92.5
BMU;YR2012;102.7;92.0
BMU;YR2013;102.4;99.0
BMU;YR2014;105.0;112.6
BMU;YR2015;100.0;100.0
BMU;YR2016;99.9;122.5
BMU;YR2017;101.9;124.4
BMU;YR2018;106.2;136.4
BMU;YR2019;105.2;129.1
BMU;YR2020;102.4;126.8
BMU;YR2021;106.9;137.0
BMU;YR2022;115.8;146.9
BMU;YR2023;116.2;144.0
BMU;YR2024;117.0;141.6
BOL;YR1996;49.0;44.9
BOL;YR1997;46.8;44.5
BOL;YR1998;45.1;40.5
BOL;YR1999;43.3;38.8
BOL;YR2000;44.2;40.5
BOL;YR2001;43.6;38.2
BOL;YR2002;43.7;38.5
BOL;YR2003;44.2;41.4
BOL;YR2004;48.2;52.3
BOL;YR2005;56.1;59.0
BOL;YR2006;59.5;70.5
BOL;YR2007;60.3;79.5
BOL;YR2008;70.8;98.4
BOL;YR2009;62.3;83.3
BOL;YR2010;68.4;96.0
BOL;YR2011;72.6;120.4
BOL;YR2012;85.3;134.6
BOL;YR2013;93.6;132.0
BOL;YR2014;97.4;130.2
BOL;YR2015;100.0;100.0
BOL;YR2016;102.7;86.8
BOL;YR2017;103.2;100.1
BOL;YR2018;112.3;108.9
BOL;YR2019;120.1;109.2
BOL;YR2020;128.9;100.6
BOL;YR2021;141.6;121.2
BOL;YR2022;174.6;141.0
BOL;YR2023;172.7;137.8
BOL;YR2024;172.7;137.8
BRA;YR1996;76.1;76.4
BRA;YR1997;73.2;77.7
BRA;YR1998;68.9;73.1
BRA;YR1999;66.9;63.9
BRA;YR2000;70.4;65.2
BRA;YR2001;68.1;63.0
BRA;YR2002;65.9;60.0
BRA;YR2003;69.7;62.9
BRA;YR2004;77.2;70.7
BRA;YR2005;85.8;79.3
BRA;YR2006;92.1;85.8
BRA;YR2007;98.9;93.0
BRA;YR2008;117.2;108.3
BRA;YR2009;101.2;103.2
BRA;YR2010;107.8;120.6
BRA;YR2011;119.8;139.2
BRA;YR2012;117.6;130.5
BRA;YR2013;115.8;127.9
BRA;YR2014;113.6;121.5
BRA;YR2015;100.0;100.0
BRA;YR2016;96.4;99.8
BRA;YR2017;101.1;104.5
BRA;YR2018;107.5;107.5
BRA;YR2019;103.3;107.0
BRA;YR2020;99.8;105.3
BRA;YR2021;119.1;139.4
BRA;YR2022;142.1;153.2
BRA;YR2023;131.3;143.8
BRA;YR2024;128.0;136.3
BRB;YR1996;;
BRB;YR1997;;
BRB;YR1998;;
BRB;YR1999;;
BRB;YR2000;73.4;57.9
BRB;YR2001;72.0;55.8
BRB;YR2002;71.0;54.3
BRB;YR2003;75.7;60.5
BRB;YR2004;81.6;70.1
BRB;YR2005;91.4;86.0
